Cathegorie,Product ID,Product Name,Product Type,Additional service ,Regions,Where,Video/Photos,duration,Number of peoples,Unit price ,Sales,Views,Quantity,Sales Last Year,Views Last Year,Quantity Last Year,Grow sales
Hot air balloon ,1461328,1h de vol en montgolfière pour 2 avec briefing et gonflement du ballon près de Bordeaux,(Durée) de vol en,gonflement du ballon,Nouvelle-Aquitaine,Bordeaux,,60,2,"479,90"," €  559,88 ",  297 ,  1 , €  -   ,  -   ,  -   ,"100,00%"
Hot air balloon ,1495597,Vol en montgolfière d’1h près de Bordeaux avec briefing et gonflement du ballon,Vol en ,gonflement du ballon,Nouvelle-Aquitaine,Bordeaux,,,,"224,90"," €  1 311,92 ",  457 ,  6 , €  -   ,  -   ,  -   ,"100,00%"
Hot air balloon ,1461329,Vol en montgolfière d’1h près de Bordeaux avec briefing et gonflement du ballon,Vol en ,gonflement du ballon,Nouvelle-Aquitaine,Bordeaux,,,,"249,90"," €  874,65 ",  785 ,  4 , €  -   ,  -   ,  -   ,"100,00%"
Hot air balloon ,1461330,Vol en montgolfière d’1h près de Bordeaux avec visite-dégustation de caves de cognac bourbon,Vol en ,"dégustation, cave",Nouvelle-Aquitaine,Bordeaux,,,,"529,90"," €  2 472,87 ",  540 ,  5 , €  -   ,  -   ,  -   ,"100,00%"
Hot air balloon ,1505189,1h15 de vol en montgolfière au-dessus des Pyrénées en semaine,(Durée) de vol en,,Occitanie,Pyrénées,,75,,"184,90"," €  431,43 ",  209 ,  2 , €  -   ,  -   ,  -   ,"100,00%"
Hot air balloon ,1505191,Les Pyrénées vues du ciel : 1h15 de vol en montgolfière le week-end,(lieu) vues du ciel,,Occitanie,Pyrénées,,75,,"224,90"," €  262,38 ",  61 ,  1 , €  -   ,  -   ,  -   ,"100,00%"
Hot air balloon ,1505190,Montgolfière en duo : 1h15 de vol au-dessus des Pyrénées en semaine,Montgolfière en duo,,Occitanie,Pyrénées,,75,2,"374,90"," €  874,77 ",  49 ,  2 , €  -   ,  -   ,  -   ,"100,00%"
Hot air balloon ,1467661,A briefing | Participation in the swelling of the ball | A Montgolfiere flight (1 hour),Un vol en ,,Offre box France Entière,France entière,,,,"224,90"," €  524,77 ",  281 ,  2 , €  -   ,  -   ,  -   ,"100,00%"
Hot air balloon ,1467662,Participation in the swelling of the ball | A briefing | A Montgolfiere flight (1 hour),Un vol en ,,Offre box France Entière,France entière,,,,"224,90"," €  262,38 ",  185 ,  1 , €  -   ,  -   ,  -   ,"100,00%"
Hot air balloon ,1338614,Vol en montgolfière d'1h en nacelle privative pour 4 dans le nord de la France,Vol en ,privée,Offre box France Entière,Nord de la France,,60,4,"1 199,90"," €  1 399,88 ",  140 ,  1 , €  -   ,  449 ,  -   ,"100,00%"
Hot air balloon ,1464747,Vol de nuit en montgolfière autour du lac Léman,Vol de nuit,nuit ,Offre en dehors France,Suisse - lac Léman,,,,"479,90"," €  1 119,77 ",  228 ,  2 , €  -   ,  -   ,  -   ,"100,00%"
Hot air balloon ,1457248,Survol de la Sarthe en montgolfière pour un duo,Survol (lieu),,Pays-De-La-Loire,Sarthe,,,2,"449,90"," €  524,88 ",  154 ,  1 , €  -   ,  -   ,  -   ,"100,00%"
Hot air balloon ,1351892,Vol en montgolfière d'1h avec collation à vivre à 2,Vol en ,collation,Offre box France Entière,France entière,,60,2,"499,90"," €  2 916,08 ",  198 ,  6 ," €  1 249,75 ",  545 ,  3 ,"133,33%"
Hot air balloon ,1358574,Expérience vol en montgolfière et dégustation pour un duo en Cerdagne,Expérience vol,dégustation,Occitanie,Cerdagne,,,2,"489,90"," €  16 574,95 ",  1 181 ,  34 ," €  6 123,75 ",  1 206 ,  13 ,"170,67%"
Hot air balloon ,1457251,Vol en montgolfière à couper le souffle au-dessus du château de Chenonceau,Vol en ,,Centre-Val-De-Loire,château de Chenonceau,,,,"209,90"," €  2 448,83 ",  510 ,  12 ," €  874,58 ",  1 292 ,  4 ,"180,00%"
Hot air balloon ,1520352,Vol en montgolfière de 2h à 2 au lever du soleil avec dégustation près de Périgueux,Vol en ,"Matin, dégustation",Nouvelle-Aquitaine,Périgueux,,,2,"899,90"," €  2 099,77 ",  329 ,  2 ," €  749,92 ",  304 ,  1 ,"180,00%"
Hot air balloon ,1261451,Vol en montgolfière en semaine pour un,Vol en ,Semaine,Offre box France Entière,France entière,,,1,"139,90"," €  57 615,48 ",  19 927 ,  412 ," €  19 003,08 ",  11 504 ,  136 ,"203,19%"
Hot air balloon ,1270458,Vol en montgolfière avec dégustation et visite de cave pour 2 personnes à Amboise,Vol en ,"dégustation, cave",Centre-Val-De-Loire,Ambroise,,,2,"389,90"," €  218 344,00 ",  13 500 ,  560 ," €  67 907,58 ",  6 566 ,  174 ,"221,53%"
Hot air balloon ,1351890,Vol magnifique en montgolfière de 1h avec pause gourmande pour 2 personnes,Vol magique,pause gourmande,Offre box France Entière,France entière,,60,2,"539,90"," €  4 409,18 ",  391 ,  8 ," €  899,83 ",  521 ,  2 ,"390,00%"
Hot air balloon ,1511606,1h de vol en montgolfière en semaine pour 2,(Durée) de vol en,Semaine,Offre box France Entière,France entière,,60,2,"429,90"," €  4 012,40 ",  1 425 ,  9 ," €  716,50 ",  587 ,  2 ,"460,00%"
Free-fall simulator,1157077,4 vols en simulateur de chute libre pour 2 personnes à Labège,Simulateur de chute libre,,Occitanie,Labège,,,2,"299,90", €  -   ,  -   ,  -   , €  -   ,  15 ,  -   ,"0,00%"
Flight simulator,1136593,Simulateur de vol,Simulateur de vol,,Offre box France Entière,France entière,,,,"99,90"," €  3 379,95 ",  1 132 ,  34 ," €  1 914,75 ",  919 ,  19 ,"76,52%"
ULM/Plane,590372,Initiation à l’autogire au-dessus des terres de Rhône-Alpes pour 3 personnes,Initiation,,Auvergne-Rhône-Alpes,Rhône-Alpes,,,3,"315,00", €  -   ,  22 ,  -   ," €  262,50 ",  458 ,  1 ,"-100,00%"
ULM/Plane,1386614,Initiation au pilotage d'un ULM face aux Alpes et au mont Blanc,Initiation au pilotage,,Auvergne-Rhône-Alpes,Mont-Blanc,,,,"259,90", €  -   ,  33 ,  -   ," €  1 299,50 ",  724 ,  5 ,"-100,00%"
ULM/Plane,1386605,Vol Prestige de 30 minutes en ULM en Isère,Vol Prestige,,Auvergne-Rhône-Alpes,Isère,,30,,"139,90", €  -   ,  10 ,  -   ," €  582,92 ",  384 ,  4 ,"-100,00%"
ULM/Plane,1396415,Baptême de l'air en ULM pendulaire pour 4 en Bourgogne,Baptême de l'air en,,Bourgogne-Franche-Comté,Bourgogne,,,4,"199,90", €  -   ,  65 ,  -   ," €  499,75 ",  165 ,  3 ,"-100,00%"
ULM/Plane,1414129,Baptême de l'air d’1h15 en Shark UL du Havre jusqu'au Mont-Saint-Michel,Baptême de l'air ,,Normandie,Mont-Saint-Michel / havre,,75,,"399,90", €  -   ,  140 ,  -   ," €  666,50 ",  903 ,  2 ,"-100,00%"
ULM/Plane,1414114,Baptême de l’air de 35 minutes en Shark UL au-dessus des plages du débarquement,Baptême de l'air ,,Normandie,plages du débarquement,,35,,"219,90", €  -   ,  68 ,  -   ," €  183,25 ",  71 ,  1 ,"-100,00%"
ULM/Plane,1344945,Baptême de l’air en Shark UL au-dessus des plages du débarquement avec vidéo souvenir,Baptême de l'air ,,Normandie,plages du débarquement,avec video,,,"279,90", €  -   ,  132 ,  -   ," €  233,25 ",  176 ,  1 ,"-100,00%"
ULM/Plane,1405047,Vol découverte en ULM-hélicoptère au-dessus du mont Saint-Michel,Vol découverte,,Normandie,Mont Saint-Michel,,,,"119,90", €  -   ,  -   ,  -   ," €  399,67 ",  334 ,  3 ,"-100,00%"
ULM/Plane,1344626,Baptême de vol en ULM de 15 min au-dessus du bassin d'Arcachon,Baptême de vol ,,Nouvelle-Aquitaine,Arcachon,,15,,"49,90", €  -   ,  -   ,  -   ," €  415,83 ",  297 ,  8 ,"-100,00%"
ULM/Plane,558135,Survolez la Corrèze en ULM lors d’une journée d’initiation comprenant 3h de formation et 3 vols,Survol (lieu),,Nouvelle-Aquitaine,Corrèze,,,,"296,00", €  -   ,  45 ,  -   ," €  493,33 ",  131 ,  2 ,"-100,00%"
ULM/Plane,1385305,Baptême de l'air inoubliable en autogire à Aigues-Mortes,Baptême de l'air inoubliable,,Occitanie,Aigues-Mortes,,,,"179,90", €  -   ,  80 ,  -   ," €  299,83 ",  92 ,  2 ,"-100,00%"
ULM/Plane,590517,Vol en ULM pendulaire de 25 minutes dans les Hautes-Pyrénées,Vol en,,Occitanie,Hautes-Pyrénées,,25,,"87,00", €  -   ,  -   ,  -   ," €  435,00 ",  196 ,  5 ,"-100,00%"
ULM/Plane,1190300,30 minutes de vol d'initiation ULM,Vol d'initiation,,Offre box France Entière,France entière,,30,,"189,90", €  -   ,  -   ,  -   ," €  158,25 ",  48 ,  1 ,"-100,00%"
ULM/Plane,1190307,30 minutes de vol découverte pilotage en ULM,(durée) de vol découverte,,Offre box France Entière,France entière,,30,,"214,90", €  -   ,  -   ,  -   ," €  358,17 ",  119 ,  2 ,"-100,00%"
ULM/Plane,1344714,Survol d'1h en ULM du mont Ventoux avec briefing et vidéo souvenir,Survol (durée),,PACA,mont Ventoux ,avec video,60,,"229,90", €  -   ,  33 ,  -   ," €  191,58 ",  274 ,  1 ,"-100,00%"
ULM/Plane,1344710,Survol de 45 min en ULM des Dentelles de Montmirail avec briefing et vidéo souvenir,Survol (durée),,PACA,Vaucluse,avec video,45,,"179,90", €  -   ,  52 ,  -   ," €  149,92 ",  79 ,  1 ,"-100,00%"
ULM/Plane,590937,50 minutes de vol initiatique en ULM pendulaire en Seine-et-Marne,(durée) de vol initiatique,,Paris & Île-de-France,Seine-et-Marne,,50,,"122,00", €  -   ,  -   ,  -   ," €  508,33 ",  385 ,  4 ,"-100,00%"
ULM/Plane,558322,"Initiez-vous à l'ULM lors d'une session complète de 3 vols en Seine-et-Marne, avec Mach 0.1",Initiez-vous ,,Paris & Île-de-France,Seine-et-Marne,,,,"252,00", €  -   ,  258 ,  -   ," €  210,00 ",  407 ,  1 ,"-100,00%"
ULM/Plane,590938,Initiez-vous à l'ULM pendulaire lors d'un vol d'initiation de 20 minutes en Seine-et-Marne,Initiez-vous,,Paris & Île-de-France,Seine-et-Marne,,20,,"112,00", €  -   ,  -   ,  -   ," €  280,00 ",  285 ,  3 ,"-100,00%"
ULM/Plane,1347183,"Vol d'initiation en ULM d'1h en Île-de-France, avec champagne et vidéo",Vol d'initiation,champagne,Paris & Île-de-France,Île-de-France,avec video,60,,"349,90", €  -   ,  -   ,  -   ," €  583,17 ",  44 ,  2 ,"-100,00%"
ULM/Plane,1386604,Vol Sensation de 20 minutes en ULM en région Rhône-Alpes,Vol Sensation,,Auvergne-Rhône-Alpes,Rhône-Alpes,,20,,"99,90"," €  116,55 ",  22 ,  1 ," €  582,75 ",  224 ,  6 ,"-80,00%"
ULM/Plane,1268705,Baptême de l'air aux côtés d'un pilote d'ULM Paris et vidéo du vol,Baptême de l’air,,Paris & Île-de-France,Paris,avec video,,,"149,90"," €  349,77 ",  125 ,  2 ," €  1 623,92 ",  587 ,  11 ,"-78,46%"
ULM/Plane,556623,"Venez vous initier au vol en ULM à 2 en Seine-et-Marne, avec l'école de pilotage Mach 0.1",Venez vous initier ,,Paris & Île-de-France,Seine-et-Marne,,,2,"154,00"," €  179,67 ",  72 ,  1 ," €  770,00 ",  224 ,  5 ,"-76,67%"
ULM/Plane,1344723,Baptême de l'air en Shark UL au-dessus des falaises d'Étretat avec vidéo souvenir du vol,Baptême de l'air en,,Normandie,falaises d'Étretat,avec video,,,"279,90"," €  326,55 ",  104 ,  1 ," €  1 166,25 ",  339 ,  4 ,"-72,00%"
ULM/Plane,1347180,Baptême de l'air en ULM d'1h et initiation au pilotage lors de 1 vol de 30 min en Charente,Baptême de l'air / Initiation au pilotage,,Nouvelle-Aquitaine,Charente,,30,,"234,90"," €  274,05 ",  109 ,  1 ," €  587,25 ",  581 ,  3 ,"-53,33%"
ULM/Plane,1344628,Baptême de vol de 15 minutes en ULM au-dessus de la dune du Pilat,Baptême de vol ,,Nouvelle-Aquitaine,Dune du Pilat,,15,,"59,90"," €  838,60 ",  510 ,  14 ," €  1 647,25 ",  502 ,  28 ,"-49,09%"
ULM/Plane,1405052,Vol de 40 minutes aux commandes d'un ULM dans le Val-d'Oise,(durée) aux commandes,,Paris & Île-de-France,Val-d'Oise,,30,,"149,90"," €  699,53 ",  221 ,  5 ," €  1 249,17 ",  290 ,  8 ,"-44,00%"
ULM/Plane,2008,SURVOLEZ LE PONT DU GARD EN ULM,Survol (lieu),,Occitanie,Guard,,,,"49,90"," €  465,73 ",  241 ,  9 ," €  790,08 ",  325 ,  16 ,"-41,05%"
ULM/Plane,1386607,Découverte du pilotage ULM avec instructeur face aux Alpes et au mont Blanc,Découverte du pilotage,,Auvergne-Rhône-Alpes,Mont-Blanc,,,,"199,90"," €  699,65 ",  31 ,  4 ," €  1 166,08 ",  219 ,  6 ,"-40,00%"
ULM/Plane,1374815,Initiation inoubliable aux commandes d'un ULM à Arcachon,Initiation inoubliable aux commandes,,Nouvelle-Aquitaine,Arcachon,,,,"189,90"," €  886,20 ",  90 ,  5 ," €  1 424,25 ",  150 ,  8 ,"-37,78%"
ULM/Plane,2060,BAPTÊME EN ULM,Baptême en,,Offre box France Entière,France entière,,,,"49,90"," €  18 454,68 ",  6 742 ,  370 ," €  21 872,83 ",  13 124 ,  438 ,"-15,63%"
ULM/Plane,1503564,1h de vol à sensations en ULM près de Grenoble,(durée) de vol à sensations,,Auvergne-Rhône-Alpes,Grenoble,,60,,"159,90", €  -   ,  16 ,  -   , €  -   ,  -   ,  -   ,"0,00%"
ULM/Plane,1440685,1h de vol en ULM au-dessus du mont Blanc et ses environs,(Durée) de vol en,,Auvergne-Rhône-Alpes,Mont-Blanc,,60,,"619,90", €  -   ,  53 ,  -   , €  -   ,  6 ,  -   ,"0,00%"
ULM/Plane,1344715,Aventure en ULM : survol des vignobles des Côtes-du-Rhône avec vidéo souvenir,Aventure en ,vignobles,Auvergne-Rhône-Alpes,Côtes-du-Rhône,avec video,,,"229,90", €  -   ,  25 ,  -   , €  -   ,  71 ,  -   ,"0,00%"
ULM/Plane,1402190,Baptême inoubliable en ULM dans les hautes montagnes de Savoie,Baptême inoubliable,,Auvergne-Rhône-Alpes,Savoie,,,,"499,90", €  -   ,  -   ,  -   , €  -   ,  83 ,  -   ,"0,00%"
ULM/Plane,1437692,Vol en ULM de 30 min au-dessus de l’Espace Diamant et du lac de Roselend,Vol en,,Auvergne-Rhône-Alpes,Espace Diamant et du lac de Roselend,,30,,"289,90", €  -   ,  50 ,  -   , €  -   ,  11 ,  -   ,"0,00%"
ULM/Plane,1516660,Baptême de l'air en Bretagne : 30 min de vol en avion Shark au-dessus de la baie de Morlaix,Baptême de l'air en,,Bretagne,Baie de Morlaix,,30,,"239,90", €  -   ,  3 ,  -   , €  -   ,  -   ,  -   ,"0,00%"
ULM/Plane,1516661,Baptême de l'air en Bretagne : 45 min de vol en avion WT9 au-dessus de Bréhat,Baptême de l'air en,,Bretagne,Bréhat,,45,,"159,90", €  -   ,  4 ,  -   , €  -   ,  -   ,  -   ,"0,00%"
ULM/Plane,590923,Envolez-vous en ULM au-dessus du Val-de-Loire pendant 70 minutes,Envolez-vous en,,Centre-Val-De-Loire,Val-de-Loire,,70,,"147,00", €  -   ,  4 ,  -   , €  -   ,  787 ,  -   ,"0,00%"
ULM/Plane,1488266,Vol en ULM d’1h à la découverte des châteaux de la Loire et de la Touraine,Vol en,,Centre-Val-De-Loire,Touraine / Château de la loire,,,,"129,90", €  -   ,  57 ,  -   , €  -   ,  -   ,  -   ,"0,00%"
ULM/Plane,1488272,Vol en ULM d’1h15 à la découverte des châteaux de la Loire et de la Touraine,Vol en,,Centre-Val-De-Loire,Touraine/Château de la loire,,,,"159,90", €  -   ,  53 ,  -   , €  -   ,  -   ,  -   ,"0,00%"
ULM/Plane,1496237,1h de vol en ULM multiaxes entre Nancy et Strasbourg,(Durée) de vol en,,Grand-Est,Nancy / Strasbourg,,60,,"259,90", €  -   ,  8 ,  -   , €  -   ,  -   ,  -   ,"0,00%"
ULM/Plane,1491437,1h de vol panoramique en ULM près de Colmar,(durée) vol panoramique,,Grand-Est,Colmar,,60,,"224,90", €  -   ,  12 ,  -   , €  -   ,  -   ,  -   ,"0,00%"
ULM/Plane,1496238,1h45 de vol en ULM multiaxes entre Nancy et Strasbourg,(Durée) de vol en,,Grand-Est,Nancy / Strasbourg,,105,,"399,90", €  -   ,  7 ,  -   , €  -   ,  -   ,  -   ,"0,00%"
ULM/Plane,1491439,50 min de vol panoramique en ULM pour 2 près de Colmar,(durée) vol panoramique,,Grand-Est,Colmar,,50,2,"379,90", €  -   ,  11 ,  -   , €  -   ,  -   ,  -   ,"0,00%"
ULM/Plane,1491436,50 min de vol panoramique en ULM près de Colmar,(durée) vol panoramique,,Grand-Est,Colmar,,50,,"184,90", €  -   ,  14 ,  -   , €  -   ,  -   ,  -   ,"0,00%"
ULM/Plane,1491438,Initiation au pilotage d'un ULM pendant 50 min à Colmar,Initiation au pilotage,,Grand-Est,Colmar,,50,,"279,90", €  -   ,  18 ,  -   , €  -   ,  -   ,  -   ,"0,00%"
ULM/Plane,1496235,Vol de 30 minutes en ULM multiaxes entre Nancy et Strasbourg,Vol (durée),,Grand-Est,Nancy / Strasbourg,,30,,"124,90", €  -   ,  19 ,  -   , €  -   ,  -   ,  -   ,"0,00%"
ULM/Plane,1496236,Vol de 40 minutes en ULM multiaxes entre Nancy et Strasbourg,Vol (durée),,Grand-Est,Nancy / Strasbourg,,40,,"154,90", €  -   ,  18 ,  -   , €  -   ,  -   ,  -   ,"0,00%"
ULM/Plane,1493768,Arras vue du ciel : vol en ULM gyrocoptère de 30 min,(lieu) vue du ciel,,Hauts-de-France,Arras,,30,,"129,90", €  -   ,  5 ,  -   , €  -   ,  -   ,  -   ,"0,00%"
ULM/Plane,1493769,Baptême de l’air en ULM gyrocoptère : vol de 30 min à Lens,Baptême de l'air ,,Hauts-de-France,Lens,,30,,"129,90", €  -   ,  7 ,  -   , €  -   ,  -   ,  -   ,"0,00%"
ULM/Plane,1389137,Vol aventure en hélicoptère ULM au-dessus des paysages de l’Aisne,Vol aventure,,Hauts-de-France,Aisne,,,,"349,90", €  -   ,  -   ,  -   , €  -   ,  412 ,  -   ,"0,00%"
ULM/Plane,1389159,Vol exceptionnel d'initiation en ULM dans l'Aisne,Vol exceptionnel d'initiation,,Hauts-de-France,Aisne,,,,"149,90", €  -   ,  -   ,  -   , €  -   ,  84 ,  -   ,"0,00%"
ULM/Plane,1414116,Baptême de l'air d'1h10 en Shark UL du Havre à la Baie de Somme,Baptême de l'air ,,Normandie,Havre,,70,,"349,90", €  -   ,  30 ,  -   , €  -   ,  42 ,  -   ,"0,00%"
ULM/Plane,1414108,Baptême de l'air de 35 minutes en Shark UL au-dessus des ponts de Normandie,Baptême de l'air ,,Normandie,Normandie,,35,,"219,90", €  -   ,  45 ,  -   , €  -   ,  126 ,  -   ,"0,00%"
ULM/Plane,1469098,1h de vol pédagogique en paramoteur ou pendulaire à La Réole-Floudès,(Durée) de vol en,,Nouvelle-Aquitaine,Réole-Floudès,,60,,"149,90", €  -   ,  49 ,  -   , €  -   ,  -   ,  -   ,"0,00%"
ULM/Plane,1514193,Balade aérienne près de Bordeaux : 45 min de vol en ULM autogire au-dessus de la Garonne,Balade aérienne,,Nouvelle-Aquitaine,Bordeaux,,45,,"169,90", €  -   ,  3 ,  -   , €  -   ,  -   ,  -   ,"0,00%"
ULM/Plane,1500402,Baptême de l’air en ULM : découverte du Médoc par les airs,Baptême de l'air ,,Nouvelle-Aquitaine,Médoc,,,,"59,90", €  -   ,  38 ,  -   , €  -   ,  -   ,  -   ,"0,00%"
ULM/Plane,1514192,La Garonne vue du ciel : 30 min de vol en ULM autogire près de Bordeaux,(lieu) vue du ciel,,Nouvelle-Aquitaine,Bordeaux/Garonne,,30,,"129,90", €  -   ,  4 ,  -   , €  -   ,  -   ,  -   ,"0,00%"
ULM/Plane,590505,Survol de l'épave du Z24 allemand en ULM dans le Médoc pendant 20 minutes pour 4 personnes,Survol (lieu),,Nouvelle-Aquitaine,Médoc,,20,4,"266,00", €  -   ,  -   ,  -   , €  -   ,  66 ,  -   ,"0,00%"
ULM/Plane,1514191,Vol de 20 min en ULM multiaxes près de Bordeaux,Vol (durée),,Nouvelle-Aquitaine,Bordeaux,,20,,"69,90", €  -   ,  4 ,  -   , €  -   ,  -   ,  -   ,"0,00%"
ULM/Plane,1474512,Vol de 30 minutes en ULM multiaxes au-dessus de Périgueux et sa région,Vol (durée),,Nouvelle-Aquitaine,Périgueux,,30,,"119,90", €  -   ,  16 ,  -   , €  -   ,  -   ,  -   ,"0,00%"
ULM/Plane,1474511,Vol de 45 min en ULM pendulaire près de Périgueux,Vol (durée),,Nouvelle-Aquitaine,Périgueux,,45,,"119,90", €  -   ,  25 ,  -   , €  -   ,  -   ,  -   ,"0,00%"
ULM/Plane,1469100,Vol pédagogique ou découverte en ULM pendulaire ou paramoteur pour 2 près de Bordeaux,Vol pédagogique ou découverte,,Nouvelle-Aquitaine,Bordeaux,,,2,"309,90", €  -   ,  57 ,  -   , €  -   ,  -   ,  -   ,"0,00%"
ULM/Plane,1512582,Baptême de l’air en ULM trois axes de 30 min près de Toulouse,Baptême de l'air ,,Occitanie,Toulouse,,30,,"87,90", €  -   ,  5 ,  -   , €  -   ,  -   ,  -   ,"0,00%"
ULM/Plane,1512584,Initiation au pilotage d’1h en ULM trois axes près de Toulouse,Initiation au pilotage,,Occitanie,Toulouse,,,,"169,90", €  -   ,  4 ,  -   , €  -   ,  -   ,  -   ,"0,00%"
ULM/Plane,1512583,Le Sud-Ouest depuis le ciel : 1h de vol en ULM trois axes près de Toulouse,(Lieu) depuis le ciel,,Occitanie,Toulouse/Sud-Ouest,,60,,"149,90", €  -   ,  3 ,  -   , €  -   ,  -   ,  -   ,"0,00%"
ULM/Plane,1514190,Vol de 45 min en ULM multiaxes près de Nîmes,Vol (durée),,Occitanie,Nîmes,,45,,"129,90", €  -   ,  5 ,  -   , €  -   ,  -   ,  -   ,"0,00%"
ULM/Plane,1407606,Vol découverte en biplace VL3 avec photos souvenir,Vol découverte,,Offre box France Entière,France entière,avec photos,,,"209,90", €  -   ,  57 ,  -   , €  -   ,  50 ,  -   ,"0,00%"
ULM/Plane,1179504,Vol en ULM - Circuit du pont du Gard & Camargue pour 2,Vol en,,PACA,Gard & Camargue,,,2,"649,90", €  -   ,  -   ,  -   , €  -   ,  143 ,  -   ,"0,00%"
ULM/Plane,1344712,Survol du Luberon de 55 min en ULM avec briefing et vidéo souvenir,Survol (lieu),,PACA,Luberon,avec video,55,,"219,90", €  -   ,  37 ,  -   , €  -   ,  77 ,  -   ,"0,00%"
ULM/Plane,1496246,Baptême de l’air en ULM vintage : 20 min de vol au-dessus de Paris et sa région,Baptême de l'air ,,Paris & Île-de-France,Paris,,20,,"159,90", €  -   ,  20 ,  -   , €  -   ,  -   ,  -   ,"0,00%"
ULM/Plane,558336,Découvrez les paysages franciliens en ULM pendulaire grâce à ULM 77,Découvrez les paysages,,Paris & Île-de-France,-,,,,"360,00", €  -   ,  76 ,  -   , €  -   ,  153 ,  -   ,"0,00%"
ULM/Plane,1347181,Vol d’initiation en ULM (30 min) en Île-de-France avec bouteille de champagne et vidéo souvenir,Vol d’initiation,champagne,Paris & Île-de-France,Île-de-France,avec video,30,,"234,90", €  -   ,  -   ,  -   , €  -   ,  43 ,  -   ,"0,00%"
ULM/Plane,2441,ENVOLEZ-VOUS EN ULM AU-DESSUS DU MONT SAINT-MICHEL,Envolez-vous en,,Normandie,Mont Saint-Michel,,,,"49,90"," €  6 054,53 ",  2 141 ,  121 ," €  5 364,25 ",  2 079 ,  108 ,"12,87%"
ULM/Plane,1986,SURVOLEZ LE MONT BLANC EN ULM,Survol (lieu),,Auvergne-Rhône-Alpes,Mont-Blanc,,,,"189,90"," €  4 431,00 ",  807 ,  23 ," €  3 323,25 ",  869 ,  18 ,"33,33%"
ULM/Plane,1344630,Vol en ULM de 30 min pour 1 personne à Arcachon,Vol en,,Nouvelle-Aquitaine,Arcachon,,30,1,"99,90"," €  1 748,25 ",  237 ,  18 ," €  1 248,75 ",  260 ,  13 ,"40,00%"
ULM/Plane,1385302,Les grands circuits touristiques des Bouches-du-Rhône en ULM,Les grands circuits touristiques,,PACA,Bouches-du-Rhône,,,,"179,90"," €  419,77 ",  93 ,  2 ," €  299,83 ",  72 ,  2 ,"40,00%"
ULM/Plane,1401207,Baptême de l'air sensationnel à bord d'un ULM en Corrèze,Baptême de l'air sensationnel,,Nouvelle-Aquitaine,Corrèze,,,,"89,90"," €  314,65 ",  301 ,  4 ," €  224,75 ",  136 ,  3 ,"40,00%"
ULM/Plane,1279121,Baptême de l'air en ULM avec instructeur en Provence et vidéo du vol,Baptême de l'air en,,PACA,Provence,avec video,,,"98,90"," €  576,92 ",  236 ,  6 ," €  329,67 ",  409 ,  3 ,"75,00%"
ULM/Plane,1385294,Baptême de l’air en ULM de 30 minutes sur le circuit Pont du Gard et Gorges du Gardon,Baptême de l'air ,,Occitanie,Pont du Gard/ Gorges du Gardon,,30,,"99,90"," €  2 797,20 ",  495 ,  28 ," €  1 581,75 ",  419 ,  16 ,"76,84%"
ULM/Plane,1400016,Baptême de 45 minutes en ULM avec survol de la Loire,Baptême de l’air,,Auvergne-Rhône-Alpes,Loire,,45,,"139,90"," €  652,87 ",  229 ,  5 ," €  349,75 ",  295 ,  3 ,"86,67%"
ULM/Plane,1279125,Survol de presque 1h des monts de Vaucluse en ULM avec montage vidéo,Survol (durée),,PACA,Vaucluse,avec video,60,,"148,90"," €  694,87 ",  85 ,  5 ," €  372,25 ",  137 ,  3 ,"86,67%"
ULM/Plane,1411199,Vol en ULM au-dessus des falaises de la Côte d’Albâtre en Normandie,Vol en,,Normandie,Côte d’Albâtre,,,,"89,90"," €  734,18 ",  520 ,  8 ," €  374,58 ",  496 ,  4 ,"96,00%"
ULM/Plane,1436359,Baptême de l'air en autogire de 20 min dans le Cantal,Baptême de l'air en,,Auvergne-Rhône-Alpes,Cantal,,20,,"84,90"," €  198,10 ",  181 ,  2 , €  -   ,  9 ,  -   ,"100,00%"
ULM/Plane,1440644,Découverte du mont Blanc en duo : 1h de vol en ULM hélicoptère,Découverte (lieu),,Auvergne-Rhône-Alpes,Mont-Blanc,,60,2,"1 147,90"," €  1 339,22 ",  139 ,  1 , €  -   ,  7 ,  -   ,"100,00%"
ULM/Plane,1447012,Vol de 35 min en ULM autogire au-dessus du Cantal et ses volcans,Vol (durée),Volcans,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes,,,,"114,90"," €  536,20 ",  106 ,  5 , €  -   ,  -   ,  -   ,"100,00%"
ULM/Plane,1488267,Survol de 35 min du golfe du Morbihan en ULM,Survol (durée),,Bretagne,Golfe du Morbihan,,35,,"159,90"," €  1 119,30 ",  121 ,  7 , €  -   ,  -   ,  -   ,"100,00%"
ULM/Plane,1488273,Vol en ULM de 30 min à la découverte des châteaux de la Loire et de la Touraine,Vol en,,Centre-Val-De-Loire,Touraine/ Château de la loire,,30,,"69,90"," €  407,75 ",  109 ,  6 , €  -   ,  -   ,  -   ,"100,00%"
ULM/Plane,1491435,30 min de vol panoramique en ULM près de Colmar,(durée) vol panoramique,,Grand-Est,Colmar,,30,,"124,90"," €  145,72 ",  38 ,  1 , €  -   ,  -   ,  -   ,"100,00%"
